Data,Taxa Selic - a.a.,Taxa Cambio u.m.c./US$,CDS,Itau,RETORNO_LOG_Itau,Petrobras,RETORNO_LOG_Petrobras,Vale Rio Doce,RETORNO_LOG_Vale Rio Doce
2021-10-15,0.0625,5.451,200.05,17.7,0.025752,9.6,-0.00312,57.73,0.018532
2021-10-18,0.0625,5.5193,202.32,17.82,0.006757,9.56,-0.004175,57.18,-0.009573
2021-10-19,0.0625,5.5521,207.86,17.4,-0.023851,9.09,-0.050413,56.52,-0.01161
2021-10-20,0.0625,5.5571,210.71,17.86,0.026093,9.25,0.017449,54.86,-0.02981
2021-10-21,0.0625,5.6423,223.73,17.5,-0.020363,8.91,-0.037449,53.78,-0.019883
2021-10-22,0.0625,5.7117,235.9,16.83,-0.039038,8.82,-0.010152,54.43,0.012014
2021-10-25,0.0625,5.5973,224.29,17.15,0.018835,9.42,0.065813,55.09,0.012053
2021-10-26,0.0625,5.58,224.06,16.97,-0.010551,9.33,-0.0096,54.51,-0.010584
2021-10-27,0.0625,5.5667,226.61,17.1,0.007631,9.31,-0.002146,53.27,-0.023011
2021-10-28,0.0775,5.6124,231.88,17.06,-0.002342,9.4,0.009621,52.73,-0.010189
2021-10-29,0.0775,5.643,244.17,16.66,-0.023726,8.81,-0.064822,51.24,-0.028664
2021-11-01,0.0775,5.6694,248.54,17.32,0.038851,9.08,0.030187,51.74,0.009711
2021-11-03,0.0775,5.6672,247.93,17.49,0.009767,8.71,-0.041602,47.82,-0.078787
2021-11-04,0.0775,5.5942,237.68,16.57,-0.054035,8.44,-0.031489,47.27,-0.011568
2021-11-05,0.0775,5.5455,233.18,16.37,-0.012143,8.39,-0.005942,45.87,-0.030065
2021-11-08,0.0775,5.5627,232.54,16.28,-0.005513,8.47,0.00949,48.37,0.053068
2021-11-09,0.0775,5.4957,231.1,16.12,-0.009877,8.64,0.019872,47.18,-0.02491
2021-11-10,0.0775,5.459,234.08,16.52,0.024511,8.58,-0.006969,47.0,-0.003822
2021-11-11,0.0775,5.4171,233.95,16.49,-0.001818,8.58,0.0,48.66,0.03471
2021-11-12,0.0775,5.4199,232.39,16.45,-0.002429,8.76,0.020762,48.87,0.004306
2021-11-16,0.0775,5.4772,234.88,16.28,-0.010388,8.85,0.010222,47.46,-0.029276
2021-11-17,0.0775,5.4993,236.21,16.34,0.003679,8.62,-0.026332,46.51,-0.02022
2021-11-18,0.0775,5.547,234.93,16.07,-0.016662,8.61,-0.001161,44.6,-0.041933
2021-11-19,0.0775,5.5584,234.7,15.94,-0.008123,8.47,-0.016394,45.81,0.026769
2021-11-22,0.0775,5.5841,238.56,15.98,0.002506,8.55,0.009401,48.36,0.054171
2021-11-23,0.0775,5.6456,243.37,16.24,0.016139,9.02,0.053513,49.63,0.025922
2021-11-24,0.0775,5.6027,245.42,16.68,0.026733,9.2,0.019759,50.79,0.023104
2021-11-25,0.0775,5.574,245.43,16.83,0.008953,9.61,0.043601,50.44,-0.006915
2021-11-26,0.0775,5.5865,263.45,16.51,-0.019197,9.24,-0.039262,49.11,-0.026722
2021-11-29,0.0775,5.6118,253.52,16.4,-0.006685,9.56,0.034046,49.73,0.012546
2021-11-30,0.0775,5.6199,254.26,16.2,-0.01227,9.55,-0.001047,50.05,0.006414
2021-12-01,0.0775,5.6168,245.26,16.1,-0.006192,9.6,0.005222,50.25,0.003988
2021-12-02,0.0775,5.6345,235.08,16.71,0.037188,10.34,0.074257,52.58,0.045325
2021-12-03,0.0775,5.6432,234.14,16.65,-0.003597,10.48,0.013449,51.42,-0.022309
2021-12-06,0.0775,5.6877,229.76,16.84,0.011347,10.53,0.00476,54.21,0.052838
2021-12-07,0.0775,5.6411,217.88,16.63,-0.012549,10.7,0.016015,54.61,0.007352
2021-12-08,0.0775,5.5779,212.52,16.47,-0.009668,10.7,0.0,54.21,-0.007352
2021-12-09,0.0925,5.5564,218.58,16.03,-0.027079,10.68,-0.001871,53.79,-0.007778
2021-12-10,0.0925,5.5931,218.19,16.05,0.001247,10.81,0.012099,54.13,0.006301
2021-12-13,0.0925,5.6357,219.38,15.63,-0.026517,10.74,-0.006497,55.71,0.028771
2021-12-14,0.0925,5.6461,220.79,15.78,0.009551,10.61,-0.012178,55.7,-0.00018
2021-12-15,0.0925,5.7127,218.92,15.73,-0.003174,10.68,0.006576,55.39,-0.005581
2021-12-16,0.0925,5.6963,218.52,15.89,0.01012,10.82,0.013023,57.55,0.038255
2021-12-17,0.0925,5.6959,221.2,15.54,-0.022273,10.57,-0.023376,56.65,-0.015762
2021-12-20,0.0925,5.7055,223.04,15.3,-0.015565,10.26,-0.029767,56.01,-0.011362
2021-12-21,0.0925,5.7372,217.97,15.32,0.001306,10.28,0.001947,57.48,0.025907
2021-12-22,0.0925,5.7201,215.4,15.38,0.003909,10.26,-0.001947,57.18,-0.005233
2021-12-23,0.0925,5.691,209.06,15.46,0.005188,10.33,0.006799,56.63,-0.009665
2021-12-27,0.0925,5.665,205.91,15.62,0.010296,10.48,0.014416,56.49,-0.002475
2021-12-28,0.0925,5.6438,205.15,15.56,-0.003849,10.49,0.000954,55.13,-0.02437
2021-12-29,0.0925,5.6619,204.28,15.43,-0.00839,10.4,-0.008617,55.27,0.002536
2021-12-30,0.0925,5.5805,203.99,15.18,-0.016335,10.37,-0.002889,55.78,0.009185
2022-01-03,0.0925,5.6309,201.5,15.6,0.027292,10.6,0.021937,55.81,0.000538
2022-01-04,0.0925,5.6776,199.75,16.04,0.027815,10.64,0.003766,55.15,-0.011896
2022-01-05,0.0925,5.6628,202.46,15.73,-0.019516,10.23,-0.039296,55.67,0.009385
2022-01-06,0.0925,5.7042,209.47,16.05,0.020139,10.22,-0.000978,56.8,0.020095
2022-01-07,0.0925,5.6753,209.45,16.41,0.022182,10.27,0.00488,60.1,0.056474
2022-01-10,0.0925,5.6736,210.34,16.56,0.009099,10.21,-0.005859,59.39,-0.011884
2022-01-11,0.0925,5.6351,211.35,16.93,0.022097,10.51,0.02896,60.52,0.018848
2022-01-12,0.0925,5.5611,208.27,16.86,-0.004143,10.83,0.029993,61.17,0.010683
2022-01-13,0.0925,5.5246,208.31,17.17,0.01822,11.05,0.02011,60.24,-0.01532
2022-01-14,0.0925,5.5349,217.0,17.04,-0.0076,11.46,0.036432,60.59,0.005793
2022-01-17,0.0925,5.5058,220.24,17.04,0.0,11.48,0.001744,60.28,-0.005129
2022-01-18,0.0925,5.5213,220.25,17.14,0.005851,11.53,0.004346,61.75,0.024094
2022-01-19,0.0925,5.4978,224.21,17.02,-0.007026,11.48,-0.004346,63.11,0.021785
2022-01-20,0.0925,5.4166,220.24,16.89,-0.007667,11.56,0.006944,62.04,-0.0171
2022-01-21,0.0925,5.4401,224.21,16.89,0.0,11.58,0.001729,60.75,-0.021012
2022-01-24,0.0925,5.491,217.96,16.87,-0.001185,11.65,0.006027,60.01,-0.012256
2022-01-25,0.0925,5.4971,220.93,17.48,0.03552,12.02,0.031266,60.14,0.002164
2022-01-26,0.0925,5.4324,222.06,17.67,0.010811,12.34,0.026274,60.32,0.002989
2022-01-27,0.0925,5.3812,223.35,17.76,0.00508,12.35,0.00081,60.45,0.002153
2022-01-28,0.0925,5.3954,226.01,17.97,0.011755,11.86,-0.040485,59.86,-0.009808
2022-01-31,0.0925,5.3574,226.81,18.37,0.022015,11.79,-0.00592,57.86,-0.033982
2022-02-01,0.0925,5.281,224.0,18.5,0.007052,12.03,0.020152,61.04,0.053503
2022-02-02,0.0925,5.2956,215.2,18.21,-0.0158,11.85,-0.015076,61.38,0.005555
2022-02-03,0.1075,5.3025,212.23,18.42,0.011466,11.69,-0.013594,61.35,-0.000489
2022-02-04,0.1075,5.3284,217.37,18.47,0.002711,11.89,0.016964,62.96,0.025904
2022-02-07,0.1075,5.2913,220.48,18.37,-0.005429,11.72,-0.014401,64.49,0.024011
2022-02-08,0.1075,5.2699,220.11,18.58,0.011367,11.6,-0.010292,65.39,0.013859
2022-02-09,0.1075,5.2735,219.27,17.83,-0.041203,11.65,0.004301,65.4,0.000153
2022-02-10,0.1075,5.2101,214.3,18.18,0.01944,11.82,0.014487,67.16,0.026556
2022-02-11,0.1075,5.1987,221.61,19.25,0.057189,12.3,0.039806,65.8,-0.020458
2022-02-14,0.1075,5.2106,228.49,19.21,-0.00208,12.03,-0.022196,65.52,-0.004264
2022-02-15,0.1075,5.1881,227.19,19.39,0.009326,11.84,-0.01592,63.57,-0.030214
2022-02-16,0.1075,5.163,222.06,19.18,-0.010889,12.0,0.013423,64.04,0.007366
2022-02-17,0.1075,5.1565,217.99,18.92,-0.013649,11.95,-0.004175,61.28,-0.044054
2022-02-18,0.1075,5.1339,221.91,18.99,0.003693,12.03,0.006672,61.41,0.002119
2022-02-21,0.1075,5.0997,224.87,18.52,-0.025061,12.34,0.025442,61.46,0.000814
2022-02-22,0.1075,5.0611,224.92,18.69,0.009137,12.3,-0.003247,62.53,0.01726
2022-02-23,0.1075,5.0143,224.19,18.43,-0.014009,12.47,0.013726,61.87,-0.010611
2022-02-24,0.1075,5.1174,228.09,18.12,-0.016963,12.17,-0.024352,62.63,0.012209
2022-02-25,0.1075,5.1394,223.94,18.49,0.020214,12.39,0.017916,66.03,0.052865
2022-03-02,0.1075,5.1347,224.39,18.18,-0.016908,12.64,0.019977,71.3,0.076787
2022-03-03,0.1075,5.0479,221.58,18.2,0.0011,12.48,-0.012739,71.33,0.000421
2022-03-04,0.1075,5.0758,218.08,17.92,-0.015504,12.48,0.0,72.96,0.022594
2022-03-07,0.1075,5.0579,224.74,17.54,-0.021433,11.59,-0.073985,75.18,0.029974
2022-03-08,0.1075,5.0903,230.89,17.37,-0.009739,11.83,0.020496,71.88,-0.044887
2022-03-09,0.1075,5.0094,225.06,18.23,0.048324,11.87,0.003376,69.98,-0.026789
2022-03-10,0.1075,5.0513,216.28,18.25,0.001096,12.28,0.033958,72.29,0.032476
2022-03-11,0.1075,5.0255,216.24,18.05,-0.011019,11.84,-0.036488,71.91,-0.00527
2022-03-14,0.1075,5.0647,223.05,18.3,0.013755,11.62,-0.018756,68.06,-0.055026
2022-03-15,0.1075,5.1314,222.37,18.23,-0.003832,11.34,-0.024391,66.1,-0.029221
2022-03-16,0.1075,5.1287,218.46,18.59,0.019555,11.24,-0.008857,67.71,0.024065
2022-03-17,0.1175,5.0764,206.59,19.0,0.021815,10.94,-0.027053,70.06,0.034118
2022-03-18,0.1175,5.0411,201.49,19.14,0.007341,11.16,0.01991,71.39,0.018806
2022-03-21,0.1175,4.9666,201.5,19.61,0.024259,11.58,0.036944,73.42,0.028039
2022-03-22,0.1175,4.9208,218.07,19.88,0.013675,11.52,-0.005195,71.77,-0.02273
2022-03-23,0.1175,4.8704,214.81,19.79,-0.004537,11.68,0.013793,71.66,-0.001534
2022-03-24,0.1175,4.8067,218.31,19.92,0.006547,11.82,0.011915,72.0,0.004733
2022-03-25,0.1175,4.7782,213.89,19.96,0.002006,11.77,-0.004239,70.76,-0.017372
2022-03-28,0.1175,4.7905,211.25,19.94,-0.001003,11.52,-0.021469,70.84,0.00113
2022-03-29,0.1175,4.7486,207.96,20.17,0.011469,11.77,0.021469,70.23,-0.008648
2022-03-30,0.1175,4.7497,201.03,20.22,0.002476,12.02,0.021018,71.23,0.014139
2022-03-31,0.1175,4.7378,203.83,19.96,-0.012942,12.19,0.014044,71.03,-0.002812
2022-04-01,0.1175,4.6984,205.95,20.02,0.003002,12.03,-0.013212,72.04,0.014119
2022-04-04,0.1175,4.6175,204.3,19.84,-0.009032,11.92,-0.009186,72.77,0.010082
2022-04-05,0.1175,4.64,200.76,19.44,-0.020367,11.81,-0.009271,70.67,-0.029283
2022-04-06,0.1175,4.6967,204.13,19.43,-0.000515,11.79,-0.001695,71.74,0.015027
2022-04-07,0.1175,4.7422,206.65,19.42,-0.000515,12.41,0.051251,72.17,0.005976
2022-04-08,0.1175,4.7513,209.63,19.38,-0.002062,12.47,0.004823,70.7,-0.020579
2022-04-11,0.1175,4.7025,212.81,19.31,-0.003619,12.37,-0.008052,69.84,-0.012239
2022-04-12,0.1175,4.6483,218.48,18.97,-0.017764,12.34,-0.002428,69.37,-0.006752
2022-04-13,0.1175,4.6811,217.17,19.02,0.002632,12.6,0.020851,69.4,0.000432
2022-04-14,0.1175,4.7158,214.47,19.14,0.006289,12.47,-0.010371,68.42,-0.014222
2022-04-18,0.1175,4.6746,216.49,19.25,0.005731,12.25,-0.0178,67.29,-0.016654
2022-04-19,0.1175,4.6664,217.11,18.91,-0.01782,12.62,0.029757,65.15,-0.032319
2022-04-20,0.1175,4.6397,212.01,19.03,0.006326,12.68,0.004743,63.45,-0.02644
2022-04-22,0.1175,4.7326,213.86,18.66,-0.019634,12.19,-0.03941,59.77,-0.059748
2022-04-25,0.1175,4.8818,220.38,18.59,-0.003758,12.01,-0.014876,58.76,-0.017043
2022-04-26,0.1175,4.9666,219.19,17.96,-0.034477,11.99,-0.001667,57.95,-0.013881
2022-04-27,0.1175,5.0167,225.88,17.81,-0.008387,11.99,0.0,61.05,0.052113
2022-04-28,0.1175,5.011,222.62,17.66,-0.008458,12.07,0.00665,62.56,0.024433
2022-04-29,0.1175,4.9191,219.08,17.35,-0.01771,12.07,0.0,61.88,-0.010929
2022-05-02,0.1175,5.0266,229.56,17.28,-0.004043,11.95,-0.009992,61.61,-0.004373
2022-05-03,0.1175,5.0167,232.24,17.37,0.005195,12.06,0.009163,61.3,-0.005044
2022-05-04,0.1175,5.0093,228.25,17.34,-0.001729,12.79,0.058769,60.78,-0.008519
2022-05-05,0.1275,5.0051,221.04,16.94,-0.023338,12.76,-0.002348,59.68,-0.018264
2022-05-06,0.1275,5.075,221.04,17.31,0.021607,13.18,0.032385,59.26,-0.007062
2022-05-09,0.1275,5.134,234.2,17.06,-0.014548,12.82,-0.027694,56.83,-0.04187
2022-05-10,0.1275,5.139,244.26,16.97,-0.005289,12.93,0.008544,56.13,-0.012394
2022-05-11,0.1275,5.1244,241.79,17.54,0.033037,13.39,0.034958,58.47,0.040843
2022-05-12,0.1275,5.1482,241.79,17.82,0.015837,13.49,0.007441,57.88,-0.010142
2022-05-13,0.1275,5.1075,242.39,18.03,0.011716,13.66,0.012523,57.81,-0.00121
2022-05-16,0.1275,5.0666,238.05,18.22,0.010483,13.8,0.010197,59.54,0.029487
2022-05-17,0.1275,4.9676,239.68,18.38,0.008743,13.62,-0.013129,59.29,-0.004208
2022-05-18,0.1275,4.9592,236.45,18.11,-0.014799,13.4,-0.016285,57.79,-0.025625
2022-05-19,0.1275,4.9198,244.6,18.06,-0.002765,13.62,0.016285,59.33,0.026299
2022-05-20,0.1275,4.8777,245.55,18.28,0.012108,13.89,0.01963,60.38,0.017543
2022-05-23,0.1275,4.7973,246.59,18.75,0.025386,14.43,0.03814,61.61,0.020166
2022-05-24,0.1275,4.8106,239.12,19.04,0.015348,14.04,-0.027399,62.44,0.013382
2022-05-25,0.1275,4.8359,238.49,18.7,-0.018019,14.24,0.014145,62.63,0.003038
2022-05-26,0.1275,4.7967,227.08,18.93,0.012224,14.28,0.002805,62.6,-0.000479
2022-05-27,0.1275,4.7434,222.22,19.03,0.005269,13.6,-0.04879,63.69,0.017262
2022-05-30,0.1275,4.7216,220.28,18.86,-0.008973,13.33,-0.020053,64.38,0.010775
2022-05-31,0.1275,4.7289,220.51,19.03,0.008973,13.36,0.002248,64.05,-0.005139
2022-06-01,0.1275,4.7765,222.37,18.77,-0.013757,13.34,-0.001498,65.56,0.023302
2022-06-02,0.1275,4.7879,222.55,18.85,0.004253,13.22,-0.009036,66.8,0.018737
2022-06-03,0.1275,4.7956,225.17,18.67,-0.009595,13.45,0.017248,65.73,-0.016148
2022-06-06,0.1275,4.7839,229.19,18.61,-0.003219,13.46,0.000743,65.79,0.000912
2022-06-07,0.1275,4.8909,235.24,18.61,0.0,13.62,0.011817,67.33,0.023138
2022-06-08,0.1275,4.8711,236.76,18.25,-0.019534,13.56,-0.004415,65.01,-0.035065
2022-06-09,0.1275,4.8951,241.88,17.94,-0.017132,13.36,-0.014859,62.81,-0.034427
2022-06-10,0.1275,4.9836,248.73,17.54,-0.022549,13.17,-0.014324,62.83,0.000318
2022-06-13,0.1275,5.1033,255.26,17.33,-0.012045,13.01,-0.012223,60.84,-0.032185
2022-06-14,0.1275,5.1203,270.18,17.22,-0.006368,13.15,0.010703,60.72,-0.001974
2022-06-15,0.1275,5.1119,274.22,17.29,0.004057,12.92,-0.017645,60.68,-0.000659
2022-06-17,0.1325,5.1313,260.89,17.07,-0.012806,12.13,-0.063095,57.52,-0.053481
2022-06-20,0.1325,5.1641,261.19,17.81,0.042438,12.27,0.011476,56.1,-0.024997
2022-06-21,0.1325,5.1462,261.49,17.62,-0.010725,12.03,-0.019754,56.47,0.006574
2022-06-22,0.1325,5.1509,276.63,17.49,-0.007405,11.99,-0.003331,55.98,-0.008715
2022-06-23,0.1325,5.1833,284.79,17.09,-0.023136,11.77,-0.018519,53.94,-0.037122
2022-06-24,0.1325,5.2334,289.06,17.06,-0.001757,11.68,-0.007676,55.44,0.027429
2022-06-27,0.1325,5.2214,281.74,17.17,0.006427,12.43,0.062235,57.99,0.044969
2022-06-28,0.1325,5.2179,281.34,16.98,-0.011127,12.59,0.01279,59.03,0.017775
2022-06-29,0.1325,5.2268,297.22,16.8,-0.010657,12.48,-0.008775,58.54,-0.008336
2022-06-30,0.1325,5.238,292.02,16.5,-0.018019,12.41,-0.005625,56.88,-0.028766
2022-07-01,0.1325,5.3142,290.81,16.65,0.00905,12.68,0.021523,55.8,-0.01917
2022-07-04,0.1325,5.3038,290.31,16.49,-0.009656,12.95,0.02107,55.48,-0.005751
2022-07-05,0.1325,5.3899,288.31,16.6,0.006649,12.45,-0.039375,55.2,-0.00506
2022-07-06,0.1325,5.4321,297.88,16.45,-0.009077,12.29,-0.012935,55.72,0.009376
2022-07-07,0.1325,5.364,300.9,16.68,0.013885,12.65,0.028871,57.34,0.028659
2022-07-08,0.1325,5.3086,286.79,16.69,0.000599,12.8,0.011788,56.02,-0.02329
2022-07-11,0.1325,5.3477,286.91,16.42,-0.01631,12.73,-0.005484,54.11,-0.03469
2022-07-12,0.1325,5.412,295.93,16.38,-0.002439,12.54,-0.015038,54.28,0.003137
2022-07-13,0.1325,5.3992,306.75,16.32,-0.00367,12.55,0.000797,54.09,-0.003507
2022-07-14,0.1325,5.4568,314.97,16.14,-0.011091,12.21,-0.027465,50.49,-0.068874
2022-07-15,0.1325,5.4014,324.6,16.43,0.017808,12.42,0.017053,50.8,0.006121
2022-07-18,0.1325,5.3675,320.31,16.65,0.013301,12.71,0.023081,51.07,0.005301
2022-07-19,0.1325,5.3904,322.72,17.21,0.03308,12.97,0.02025,51.18,0.002152
2022-07-20,0.1325,5.4288,309.25,16.99,-0.012866,12.96,-0.000771,50.07,-0.021927
2022-07-21,0.1325,5.475,295.23,17.13,0.008206,12.89,-0.005416,50.95,0.017423
2022-07-22,0.1325,5.4522,291.4,16.95,-0.010563,13.03,0.010803,51.42,0.009182
2022-07-25,0.1325,5.4144,293.48,17.19,0.01406,13.64,0.045752,52.37,0.018307
2022-07-26,0.1325,5.3608,287.54,17.1,-0.005249,13.78,0.010212,52.28,-0.00172
2022-07-27,0.1325,5.3074,295.32,17.16,0.003503,13.93,0.010827,52.4,0.002293
2022-07-28,0.1325,5.2149,280.26,17.27,0.00639,14.35,0.029705,52.52,0.002287
2022-07-29,0.1325,5.1884,275.16,17.21,-0.00348,15.17,0.05557,51.82,-0.013418
2022-08-01,0.1325,5.1606,269.87,17.11,-0.005828,14.97,-0.013272,50.58,-0.02422
2022-08-02,0.1325,5.2329,271.78,17.29,0.010465,15.03,0.004,52.2,0.031526
2022-08-03,0.1325,5.2846,281.51,17.42,0.007491,15.04,0.000665,50.17,-0.039665
2022-08-04,0.1375,5.2409,273.8,17.84,0.023824,15.2,0.010582,49.88,-0.005797
2022-08-05,0.1375,5.2165,268.77,18.18,0.018879,15.49,0.018899,50.52,0.012749
2022-08-08,0.1375,5.1247,270.81,18.4,0.012029,16.28,0.049743,50.95,0.008475
2022-08-09,0.1375,5.1224,259.02,18.88,0.025752,16.54,0.015844,52.01,0.020591
2022-08-10,0.1375,5.0497,264.33,19.23,0.018368,16.49,-0.003028,52.05,0.000769
2022-08-11,0.1375,5.1127,247.48,19.26,0.001559,16.11,-0.023314,53.86,0.034183
2022-08-12,0.1375,5.1023,248.75,19.5,0.012384,17.3,0.071266,54.55,0.01273
2022-08-15,0.1375,5.0925,238.83,19.66,0.008172,17.31,0.000578,53.38,-0.021682
2022-08-16,0.1375,5.134,241.6,19.89,0.011631,17.47,0.009201,54.56,0.021865
2022-08-17,0.1375,5.1784,245.87,19.94,0.002511,17.88,0.023198,53.32,-0.02299
2022-08-18,0.1375,5.1773,250.93,19.88,-0.003014,18.24,0.019934,52.92,-0.00753
2022-08-19,0.1375,5.1961,251.43,19.64,-0.012146,17.31,-0.052333,52.33,-0.011212
2022-08-22,0.1375,5.1709,261.56,19.42,-0.011265,17.69,0.021715,51.56,-0.014824
2022-08-23,0.1375,5.103,271.52,19.47,0.002571,18.25,0.031166,54.87,0.062221
2022-08-24,0.1375,5.105,256.45,19.56,0.004612,18.36,0.006009,53.1,-0.03279
2022-08-25,0.1375,5.1173,251.73,19.8,0.012195,18.16,-0.010953,54.13,0.019212
2022-08-26,0.1375,5.0903,249.48,19.68,-0.006079,18.36,0.010953,53.32,-0.015077
2022-08-29,0.1375,5.0428,256.57,19.61,-0.003563,18.82,0.024746,52.29,-0.019506
2022-08-30,0.1375,5.0617,257.67,19.53,-0.004088,17.7,-0.061355,50.77,-0.0295
2022-08-31,0.1375,5.179,257.55,19.03,-0.025935,18.13,0.024003,50.41,-0.007116
2022-09-01,0.1375,5.2007,259.54,19.33,0.015642,18.47,0.01858,49.93,-0.009568
2022-09-02,0.1375,5.1878,256.67,19.59,0.013361,18.24,-0.012531,49.17,-0.015338
2022-09-05,0.1375,5.1686,256.67,19.91,0.016203,18.19,-0.002745,50.97,0.035954
2022-09-06,0.1375,5.2228,257.07,19.72,-0.009589,17.52,-0.037529,49.76,-0.024026
2022-09-08,0.1375,5.2155,256.67,19.58,-0.007125,17.35,-0.009751,50.41,0.012978
2022-09-09,0.1375,5.1633,257.07,19.74,0.008138,17.35,0.0,54.35,0.075255
2022-09-12,0.1375,5.1183,232.27,19.98,0.012085,17.18,-0.009847,54.83,0.008793
2022-09-13,0.1375,5.1794,256.67,19.78,-0.01006,16.73,-0.026542,53.34,-0.027551
2022-09-14,0.1375,5.1774,232.27,19.7,-0.004053,16.98,0.014833,52.36,-0.018544
2022-09-15,0.1375,5.2211,240.17,19.75,0.002535,16.95,-0.001768,53.42,0.020042
2022-09-16,0.1375,5.2882,242.17,19.69,-0.003043,16.8,-0.008889,53.34,-0.001499
2022-09-19,0.1375,5.2367,242.17,20.42,0.036404,17.06,0.015358,55.06,0.031737
2022-09-20,0.1375,5.1705,236.32,21.1,0.032758,16.97,-0.005289,54.28,-0.014268
2022-09-21,0.1375,5.1692,261.07,20.88,-0.010481,17.01,0.002354,53.49,-0.014661
2022-09-22,0.1375,5.1677,261.06,21.3,0.019915,17.43,0.024391,54.72,0.022735
2022-09-23,0.1375,5.2257,264.31,20.88,-0.019915,16.34,-0.064577,53.59,-0.020867
2022-09-26,0.1375,5.3548,278.57,20.43,-0.021787,15.98,-0.022278,53.71,0.002237
2022-09-27,0.1375,5.3508,295.38,20.31,-0.005891,16.19,0.013056,52.91,-0.015007
2022-09-28,0.1375,5.3594,308.84,20.31,0.0,15.97,-0.013682,53.41,0.009406
2022-09-29,0.1375,5.3916,292.49,20.61,0.014663,15.99,0.001252,53.48,0.00131
2022-09-30,0.1375,5.4066,306.56,20.7,0.004357,16.26,0.016745,56.3,0.051387
2022-10-03,0.1375,5.2002,307.49,21.97,0.059544,17.56,0.076915,57.83,0.026813
2022-10-04,0.1375,5.1411,282.23,22.0,0.001365,17.12,-0.025376,59.23,0.02392
2022-10-05,0.1375,5.2144,277.75,22.0,0.0,17.76,0.036701,60.14,0.015247
2022-10-06,0.1375,5.2009,284.26,21.6,-0.018349,18.37,0.03377,58.79,-0.022703
2022-10-07,0.1375,5.2221,285.27,21.65,0.002312,18.35,-0.001089,59.01,0.003735
2022-10-10,0.1375,5.1941,294.93,21.42,-0.01068,18.14,-0.01151,57.82,-0.020372
